timestamp,uid,name,temperatureWater,openClosed
2026-09-14 08:14:18,flb6938,Flussbad Au-Höngg,22,geschlossen
2026-09-14 08:14:18,flb6939,Flussbad Oberer Letten,23,geschlossen
2026-09-14 08:14:18,flb6940,Flussbad Unterer Letten,20,geschlossen
2026-09-14 08:14:18,flb8803,Flussbad Unterer Letten,23,geschlossen
2026-09-14 08:14:18,flb6941,Frauenbad Stadthausquai,21,offen
2026-09-14 08:14:18,fb006,Freibad Allenmoos,21,geschlossen
2026-09-14 08:14:18,fb008,Freibad Auhof,26,geschlossen
2026-09-14 08:14:18,fb016,Freibad Dolder,20,offen
2026-09-14 08:14:18,fb012,Freibad Heuried,22,geschlossen
2026-09-14 08:14:18,fb002,Freibad Letzigraben,23,offen
2026-09-14 08:14:18,fb013,Freibad Seebach,24,offen
2026-09-14 08:14:18,fb018,Freibad Zwischen den Hölzern,19,geschlossen
2026-09-14 08:14:18,flb6942,Männerbad Schanzengraben,22,offen
2026-09-14 08:14:18,seb6943,Seebad Enge,23,offen
2026-09-14 08:14:18,seb6945,Seebad Utoquai,22,offen
2026-09-14 08:14:18,seb6946,Strandbad Mythenquai,23,offen
2026-09-14 08:14:18,seb6947,Strandbad Tiefenbrunnen,23,offen
2026-09-14 08:14:18,seb6948,Strandbad Wollishofen,24,geschlossen
2026-09-14 08:15:05,flb6938,Flussbad Au-Höngg,22,geschlossen
2026-09-14 08:15:05,flb6939,Flussbad Oberer Letten,23,geschlossen
2026-09-14 08:15:05,flb6940,Flussbad Unterer Letten,20,geschlossen
2026-09-14 08:15:05,flb8803,Flussbad Unterer Letten,23,geschlossen
2026-09-14 08:15:05,flb6941,Frauenbad Stadthausquai,21,offen
2026-09-14 08:15:05,fb006,Freibad Allenmoos,21,geschlossen
2026-09-14 08:15:05,fb008,Freibad Auhof,26,geschlossen
2026-09-14 08:15:05,fb016,Freibad Dolder,20,offen
2026-09-14 08:15:05,fb012,Freibad Heuried,22,geschlossen
2026-09-14 08:15:05,fb002,Freibad Letzigraben,23,offen
2026-09-14 08:15:05,fb013,Freibad Seebach,24,offen
2026-09-14 08:15:05,fb018,Freibad Zwischen den Hölzern,19,geschlossen
2026-09-14 08:15:05,flb6942,Männerbad Schanzengraben,22,offen
2026-09-14 08:15:05,seb6943,Seebad Enge,23,offen
2026-09-14 08:15:05,seb6945,Seebad Utoquai,22,offen
2026-09-14 08:15:05,seb6946,Strandbad Mythenquai,23,offen
2026-09-14 08:15:05,seb6947,Strandbad Tiefenbrunnen,23,offen
2026-09-14 08:15:05,seb6948,Strandbad Wollishofen,24,geschlossen
2026-09-14 08:29:30,flb6938,Flussbad Au-Höngg,22,geschlossen
2026-09-14 08:29:30,flb6939,Flussbad Oberer Letten,23,geschlossen
2026-09-14 08:29:30,flb6940,Flussbad Unterer Letten,20,geschlossen
2026-09-14 08:29:30,flb8803,Flussbad Unterer Letten,23,geschlossen
2026-09-14 08:29:30,flb6941,Frauenbad Stadthausquai,21,offen
2026-09-14 08:29:30,fb006,Freibad Allenmoos,21,geschlossen
2026-09-14 08:29:30,fb008,Freibad Auhof,26,geschlossen
2026-09-14 08:29:30,fb016,Freibad Dolder,20,offen
2026-09-14 08:29:30,fb012,Freibad Heuried,22,geschlossen
2026-09-14 08:29:30,fb002,Freibad Letzigraben,23,offen
2026-09-14 08:29:30,fb013,Freibad Seebach,24,offen
2026-09-14 08:29:30,fb018,Freibad Zwischen den Hölzern,19,geschlossen
2026-09-14 08:29:30,flb6942,Männerbad Schanzengraben,22,offen
2026-09-14 08:29:30,seb6943,Seebad Enge,23,offen
2026-09-14 08:29:30,seb6945,Seebad Utoquai,22,offen
2026-09-14 08:29:30,seb6946,Strandbad Mythenquai,23,offen
2026-09-14 08:29:30,seb6947,Strandbad Tiefenbrunnen,23,offen
2026-09-14 08:29:30,seb6948,Strandbad Wollishofen,24,geschlossen
2026-09-14 08:30:06,flb6938,Flussbad Au-Höngg,22,geschlossen
2026-09-14 08:30:06,flb6939,Flussbad Oberer Letten,23,geschlossen
2026-09-14 08:30:06,flb6940,Flussbad Unterer Letten,20,geschlossen
2026-09-14 08:30:06,flb8803,Flussbad Unterer Letten,23,geschlossen
2026-09-14 08:30:06,flb6941,Frauenbad Stadthausquai,21,offen
2026-09-14 08:30:06,fb006,Freibad Allenmoos,21,geschlossen
2026-09-14 08:30:06,fb008,Freibad Auhof,26,geschlossen
2026-09-14 08:30:06,fb016,Freibad Dolder,20,offen
2026-09-14 08:30:06,fb012,Freibad Heuried,22,geschlossen
2026-09-14 08:30:06,fb002,Freibad Letzigraben,23,offen
